Date,SPP,TL 1st Enc. (mm),Full Tag,11/7/2023,11/9/2023,3/19/2024,3/21/2024,11/4/2024,11/5/2024,3/18/2025,3/20/2025,11/3/2025,11/6/2025,,,,,
11/9/2023,RBC,304,989.001030621088,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,281,989.001030621089,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,304,989.001030621090,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,218,989.001030621092,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,95,989.001030621093,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,307,989.001030621094,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,278,989.001030621095,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,153,989.001030621096,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,112,989.001030621097,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SRN,407,989.001030621098,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,398,989.001030621099,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,246,989.001030621100,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,121,989.001030621101,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,273,989.001030621102,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,272,989.001030621103,0,1,1,1,1,0,1,1,1,1,,,,,
11/9/2023,RBC,288,989.001030621104,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,331,989.001030621105,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,134,989.001030621106,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,417,989.001030621107,0,1,0,0,1,0,0,0,0,0,,,,,
11/9/2023,RBC,306,989.001030621108,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,229,989.001030621109,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,268,989.001030621110,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,297,989.001030621111,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,132,989.001030621112,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,303,989.001030621114,0,1,1,0,1,0,0,0,0,0,,,,,
11/9/2023,SCN,121,989.001030621115,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,139,989.001030621116,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,127,989.001030621117,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,280,989.001030621118,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,134,989.001030621119,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,288,989.001030621120,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,177,989.001030621121,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,278,989.001030621122,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,357,989.001030621123,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,335,989.001030621124,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,339,989.001030621125,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,113,989.001030621126,0,1,0,0,0,1,0,0,0,0,,,,,
11/9/2023,RBC,307,989.001030621127,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,175,989.001030621128,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,183,989.001030621129,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,124,989.001030621130,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,285,989.001030621131,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,147,989.001030621132,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,319,989.001030621133,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,281,989.001030621134,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,322,989.001030621135,0,1,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBC,326,989.001030621135,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,140,989.001030621137,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,424,989.001030621138,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,256,989.001030621139,0,1,1,1,1,1,0,0,0,0,,,,,
11/9/2023,RBT,206,989.001030621140,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,256,989.001030621141,0,1,1,0,1,0,0,0,0,0,,,,,
11/9/2023,RBC,271,989.001030621142,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,174,989.001030621143,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,297,989.001030621144,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,313,989.001030621145,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,414,989.001030621146,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,108,989.001030621147,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,293,989.001030621148,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,382,989.001030621149,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,146,989.001030621150,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,220,989.001030621151,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,317,989.001030621152,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,288,989.001030621153,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,281,989.001030621154,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,267,989.001030621155,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,297,989.001030621156,0,1,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBC,294,989.001030621156,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,317,989.001030621157,0,1,1,0,0,1,0,0,0,0,,,,,
11/9/2023,SCN,109,989.001030621158,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,139,989.001030621159,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,424,989.001030621160,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,96,989.001030621161,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,LOC,201,989.001030621162,0,0,0,0,0,0,0,0,1,1,,,,,
11/9/2023,RBT,128,989.001030621163,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,101,989.001030621164,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,RBC,272,989.001030621165,0,0,0,0,0,0,0,0,1,1,,,,,
3/21/2024,SCN,94,989.001030621166,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,321,989.001030621167,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,RBT,96,989.001030621168,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,418,989.001030621169,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,90,989.001030621170,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,SCN,133,989.001030621171,0,0,0,0,0,0,0,0,1,0,,,,,
11/3/2025,SCN,88,989.001030621172,0,0,0,0,0,0,0,0,1,0,,,,,
11/3/2025,LOC,160,989.001030621173,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,SCN,76,989.001030621174,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,129,989.001030621175,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,LOC,275,989.001030621176,0,0,0,0,0,0,0,0,1,0,,,,,
11/3/2025,LOC,270,989.001030621177,0,0,0,0,0,0,0,0,1,1,,,,,
3/21/2024,SCN,86,989.001030621178,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,94,989.001030621179,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,111,989.001030621180,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,350,989.001030621181,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,RBT,139,989.001030621182,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,116,989.001030621183,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621184,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,449,989.001030621185,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,90,989.001030621186,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,SCN,74,989.001030621187,0,0,0,0,0,0,0,0,1,0,,,,,
11/9/2023,SCN,89,989.001030621189,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,115,989.001030621190,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,83,989.001030621191,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBC,271,989.001030621192,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,86,989.001030621193,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,264,989.001030621194,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,LOC,224,989.001030621195,0,0,0,0,0,0,0,0,1,0,,,,,
11/3/2025,SCN,84,989.001030621196,0,0,0,0,0,0,0,0,1,0,,,,,
11/3/2025,LOC,182,989.001030621197,0,0,0,0,0,0,0,0,1,0,,,,,
11/9/2023,RBT,123,989.001030621198,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,105,989.001030621199,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,196,989.001030621200,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,354,989.001030621201,0,0,0,0,0,0,0,0,1,1,,,,,
11/9/2023,RBC,289,989.001030621202,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,85,989.001030621203,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,SCN,91,989.001030621204,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,RBT,483,989.001030621205,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,193,989.001030621206,0,0,0,0,0,0,0,0,1,1,,,,,
3/21/2024,RBT,139,989.001030621207,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,93,989.001030621208,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,LOC,160,989.001030621209,0,0,0,0,0,0,0,0,1,0,,,,,
11/9/2023,LOC,150,989.001030621210,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,349,989.001030621211,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,91,989.001030621212,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,99,989.001030621213,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,92,989.001030621214,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,294,989.001030621215,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,135,989.001030621216,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,RBC,289,989.001030621217,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,96,989.001030621218,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,278,989.001030621219,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,90,989.001030621220,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,105,989.001030621221,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,366,989.001030621222,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,SCN,99,989.001030621223,0,0,0,1,0,0,0,0,0,0,,,,,
3/20/2025,SCN,107,989.001030621223,0,0,0,0,0,0,0,1,0,0,,,,,
3/21/2024,SCN,108,989.001030621224,0,0,0,1,0,0,0,0,0,1,,,,,
11/9/2023,SCN,93,989.001030621225,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,106,989.001030621226,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621227,0,0,0,1,0,0,1,0,0,0,,,,,
11/3/2025,RBT,146,989.001030621228,0,0,0,0,0,0,0,0,1,0,,,,,
11/9/2023,SCN,118,989.001030621229,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,91,989.001030621230,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,129,989.001030621231,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,94,989.001030621232,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,SCN,111,989.001030621233,0,0,0,0,0,0,0,0,1,0,,,,,
3/21/2024,SCN,100,989.001030621234,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBC,289,989.001030621235,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,417,989.001030621236,0,1,0,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,448,989.001030621237,0,0,1,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,224,989.001030621238,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,101,989.001030621239,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,76,989.001030621240,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,SCN,110,989.001030621241,0,0,0,0,0,0,0,0,1,0,,,,,
11/9/2023,SCN,98,989.001030621242,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,82,989.001030621243,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,546,989.001030621244,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,286,989.001030621245,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,102,989.001030621246,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,109,989.001030621247,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,289,989.001030621248,0,1,0,0,0,0,0,0,0,0,,,,,
11/3/2025,RBT,126,989.001030621249,0,0,0,0,0,0,0,0,1,1,,,,,
11/9/2023,RBT,149,989.001030621250,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,101,989.001030621251,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,98,989.001030621252,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,121,989.001030621253,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,165,989.001030621254,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,112,989.001030621255,0,0,0,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,138,989.001030621256,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,133,989.001030621257,0,1,0,0,0,0,0,0,0,0,,,,,
3/21/2024,RBT,123,989.001030621258,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,81,989.001030621259,0,0,0,1,0,0,0,0,0,0,,,,,
11/3/2025,LOC,240,989.001030621260,0,0,0,0,0,0,0,0,1,1,,,,,
3/19/2024,RBT,124,989.001030621261,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,145,989.001030621262,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,373,989.001030621263,0,0,1,1,1,0,1,1,1,0,,,,,
3/19/2024,RBT,405,989.001030621264,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,90,989.001030621265,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,304,989.001030621266,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,323,989.001030621267,0,0,1,0,0,1,0,0,0,0,,,,,
3/19/2024,LOC,105,989.001030621268,0,0,1,0,0,0,0,1,0,0,,,,,
3/19/2024,RBC,295,989.001030621269,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,305,989.001030621270,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,275,989.001030621271,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,100,989.001030621272,0,0,1,0,0,0,0,0,1,0,,,,,
3/19/2024,SCN,111,989.001030621273,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,86,989.001030621274,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,340,989.001030621275,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,94,989.001030621276,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SRN,395,989.001030621277,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SRN,392,989.001030621277,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,215,989.001030621278,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,94,989.001030621279,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,107,989.001030621280,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,90,989.001030621281,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,90,989.001030621282,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,76,989.001030621283,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,115,989.001030621284,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,124,989.001030621285,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,150,989.001030621286,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,99,989.001030621287,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,122,989.001030621288,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SRN,396,989.001030621289,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,150,989.001030621290,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,215,989.001030621291,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,139,989.001030621292,0,0,1,1,1,0,0,0,0,0,,,,,
3/19/2024,SCN,100,989.001030621293,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,133,989.001030621294,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,267,989.001030621295,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,585,989.001030621296,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,100,989.001030621297,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,120,989.001030621298,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,125,989.001030621299,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,110,989.001030621300,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,365,989.001030621301,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,261,989.001030621302,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,405,989.001030621303,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,205,989.001030621304,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,300,989.001030621305,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,225,989.001030621306,0,0,1,0,0,0,1,1,1,1,,,,,
3/19/2024,LOC,216,989.001030621307,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,270,989.001030621308,0,0,1,1,1,1,0,0,0,0,,,,,
3/19/2024,RBT,555,989.001030621309,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,297,989.001030621310,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,160,989.001030621311,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,305,989.001030621312,0,0,1,1,1,0,0,0,0,0,,,,,
3/19/2024,LOC,87,989.001030621313,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,211,989.001030621314,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,175,989.001030621315,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,165,989.001030621316,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,95,989.001030621317,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,127,989.001030621318,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,100,989.001030621319,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,95,989.001030621320,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,324,989.001030621321,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,160,989.001030621322,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,146,989.001030621323,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,220,989.001030621324,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,85,989.001030621325,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,111,989.001030621326,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,149,989.001030621327,0,0,1,1,1,0,0,1,0,0,,,,,
3/19/2024,LOC,190,989.001030621328,0,0,1,1,1,0,0,0,0,0,,,,,
3/19/2024,LOC,140,989.001030621329,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,106,989.001030621330,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,90,989.001030621331,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,300,989.001030621332,0,0,1,0,0,0,1,1,0,0,,,,,
3/19/2024,RBT,300,989.001030621333,0,0,1,0,0,0,1,0,0,0,,,,,
3/19/2024,RBT,168,989.001030621334,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,136,989.001030621335,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,96,989.001030621336,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,270,989.001030621337,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,114,989.001030621338,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001030621339,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,330,989.001030621340,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,98,989.001030621341,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001030621342,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,149,989.001030621343,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,96,989.001030621344,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,85,989.001030621345,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,217,989.001030621346,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,385,989.001030621347,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,278,989.001030621348,0,0,1,1,0,1,0,0,0,0,,,,,
3/19/2024,LOC,335,989.001030621349,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,454,989.001030621350,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,170,989.001030621351,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,117,989.001030621352,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,290,989.001030621353,0,0,1,0,1,0,0,0,0,0,,,,,
3/19/2024,RBC,270,989.001030621354,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,99,989.001030621355,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,280,989.001030621356,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,127,989.001030621357,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,337,989.001030621358,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,100,989.001030621359,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,325,989.001030621360,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,99,989.001030621361,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,432,989.001030621362,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,96,989.001030621363,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,128,989.001030621364,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,101,989.001030621365,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,132,989.001030621366,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,465,989.001030621367,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,404,989.001030621368,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,457,989.001030621369,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,93,989.001030621370,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,103,989.001030621371,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,93,989.001030621372,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,146,989.001030621373,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,405,989.001030621374,0,0,1,0,0,1,0,0,1,0,,,,,
3/19/2024,SCN,132,989.001030621375,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,195,989.001030621376,0,0,1,0,0,1,0,0,0,0,,,,,
3/19/2024,LOC,335,989.001030621377,0,0,1,1,0,0,1,1,0,0,,,,,
3/19/2024,SCN,90,989.001030621378,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,158,989.001030621379,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,113,989.001030621380,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,130,989.001030621381,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,309,989.001030621382,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,495,989.001030621383,0,0,1,0,0,0,1,0,0,0,,,,,
3/19/2024,LOC,102,989.001030621384,0,0,1,1,1,0,0,1,0,0,,,,,
3/19/2024,SCN,133,989.001030621385,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,383,989.001030621386,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,162,989.001030621387,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,117,989.001030621388,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,112,989.001030621389,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,144,989.001030621390,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,103,989.001030621391,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,364,989.001030621392,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,105,989.001030621393,0,0,1,0,0,1,0,0,0,0,,,,,
3/19/2024,LOC,209,989.001030621394,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,404,989.001030621395,0,0,1,1,0,0,0,0,0,0,,,,,
