Dec Tag #,Species,Capture_History,LOC,RBT,SRN,RBC,RBS,SCN,LengthFall23,LengthSpring24,LengthFall24,LengthSpring25,LengthFall25,TL 1st Enc,Date 1st Enc,,,,,
989.002028176709,LOC,0000001100,1,0,0,0,0,0,103.17,105.91,108.71,120,218.62,120,3/18/2025,,,,,
989.002028176710,SCN,0000001000,0,0,0,0,0,1,74,76,78,90,198,90,3/18/2025,,,,,
989.002028176711,RBC,0000001000,0,0,0,1,0,0,255.03,260,309.29,316,353.94,316,3/18/2025,,,,,
989.002028176712,RBT,0000001000,0,1,0,0,0,0,134.54,137.96,141.46,152,240.71,152,3/18/2025,,,,,
989.002028176713,LOC,0000001000,1,0,0,0,0,0,87.57,94.56,193.65,203,275.92,203,3/18/2025,,,,,
989.002028176714,RBT,0000001000,0,1,0,0,0,0,86.51,88.89,91.32,103,206.88,103,3/18/2025,,,,,
989.002028176715,RBT,0000001100,0,1,0,0,0,0,136.48,142.88,227.42,236,298.7,236,3/18/2025,,,,,
989.002028176716,RBT,0000001000,0,1,0,0,0,0,131.6,134.96,138.39,149,238.64,149,3/18/2025,,,,,
989.002028176717,LOC,0000001000,1,0,0,0,0,0,38.67,46.25,159.88,170,253.14,170,3/18/2025,,,,,
989.002028176718,SCN,0000001000,0,0,0,0,0,1,77,79,81,93,200,93,3/18/2025,,,,,
989.002028176719,RBT,0000001000,0,1,0,0,0,0,114.93,117.93,120.99,132,226.9,132,3/18/2025,,,,,
989.002028176720,SCN,0000001000,0,0,0,0,0,1,86,88,90,102,206,102,3/18/2025,,,,,
989.002028176721,RBT,0000001100,0,1,0,0,0,0,105.13,107.92,110.76,122,220,122,3/18/2025,,,,,
989.002028176722,RBT,0000001000,0,1,0,0,0,0,82.59,84.88,87.22,99,204.12,99,3/18/2025,,,,,
989.002028176723,RBT,0000000100,0,1,0,0,0,0,455.09,457.63,447.44,451,447.14,451,3/20/2025,,,,,
989.002028176724,LOC,0000001000,1,0,0,0,0,0,150.22,153.98,157.83,168,251.76,168,3/18/2025,,,,,
989.002028176725,RBT,0000001000,0,1,0,0,0,0,118.85,121.94,125.09,136,229.66,136,3/18/2025,,,,,
989.002028176726,LOC,0000001000,1,0,0,0,0,0,127.67,130.95,134.3,145,235.88,145,3/18/2025,,,,,
989.002028176727,LOC,0000001011,1,0,0,0,0,0,46.08,53.57,165,175,283,175,3/18/2025,,,,,
989.002028176728,SCN,0000001000,0,0,0,0,0,1,80,82,84,96,202,96,3/18/2025,,,,,
989.002028176729,LOC,0000001101,1,0,0,0,0,0,84.61,91.64,191.6,201,310,201,3/18/2025,,,,,
989.002028176730,RBT,0000001000,0,1,0,0,0,0,91.41,93.89,96.43,108,210.33,108,3/18/2025,,,,,
989.002028176731,SCN,0000001000,0,0,0,0,0,1,86,88,90,102,206,102,3/18/2025,,,,,
989.002028176732,LOC,0000001100,1,0,0,0,0,0,223.91,229.25,287.8,295,339.44,295,3/18/2025,,,,,
989.002028176733,LOC,0000001010,1,0,0,0,0,0,147.28,150.98,154.76,165,237,165,3/18/2025,,,,,
989.002028176734,RBT,0000001000,0,1,0,0,0,0,101.21,103.91,106.67,118,217.24,118,3/18/2025,,,,,
989.002028176735,RBT,0000001000,0,1,0,0,0,0,109.05,111.92,114.85,126,222.76,126,3/18/2025,,,,,
989.002028176736,SCN,0000001000,0,0,0,0,0,1,85,87,89,101,206,101,3/18/2025,,,,,
989.002028176737,LOC,0000001000,1,0,0,0,0,0,85.53,87.89,90.29,102,206.19,102,3/18/2025,,,,,
989.002028176738,LOC,0000001000,1,0,0,0,0,0,93.37,95.9,98.48,110,211.71,110,3/18/2025,,,,,
989.002028176739,LOC,0000001000,1,0,0,0,0,0,269.85,274.64,319.52,326,360.84,326,3/18/2025,,,,,
989.002028176740,LOC,0000001100,1,0,0,0,0,0,255.03,260,309.29,316,353.94,316,3/18/2025,,,,,
989.002028176741,RBT,0000001000,0,1,0,0,0,0,100.23,102.91,105.64,117,216.55,117,3/18/2025,,,,,
989.002028176742,LOC,0000001000,1,0,0,0,0,0,137.48,140.97,144.53,155,242.78,155,3/18/2025,,,,,
989.002028176743,SCN,0000001000,0,0,0,0,0,1,108,111,114,125,222,125,3/18/2025,,,,,
989.002028176744,RBT,0000001000,0,1,0,0,0,0,372.1,375.65,390.13,395,408.48,395,3/18/2025,,,,,
989.002028176745,RBT,0000001000,0,1,0,0,0,0,98.27,100.91,103.6,115,215.17,115,3/18/2025,,,,,
989.002028176746,LOC,0000001100,1,0,0,0,0,0,77.2,84.32,186.49,196,271.09,196,3/18/2025,,,,,
989.002028176747,SCN,0000001000,0,0,0,0,0,1,79,81,83,95,201,95,3/18/2025,,,,,
989.002028176748,LOC,0000001010,1,0,0,0,0,0,105.36,112.13,205.93,215,311,215,3/18/2025,,,,,
989.002028176749,LOC,0000001100,1,0,0,0,0,0,86.09,93.1,192.63,202,275.23,202,3/18/2025,,,,,
989.002028176750,RBC,0000001100,0,0,0,1,0,0,246.14,251.21,303.15,310,349.79,310,3/18/2025,,,,,
989.002028176751,RBT,0000001100,0,1,0,0,0,0,115.91,118.93,122.02,133,227.59,133,3/18/2025,,,,,
989.002028176752,SCN,0000001000,0,0,0,0,0,1,93,96,98,110,212,110,3/18/2025,,,,,
989.002028176753,RBC,0000001100,0,0,0,1,0,0,255.03,260,309.29,316,353.94,316,3/18/2025,,,,,
989.002028176754,RBT,0000001000,0,1,0,0,0,0,133.56,136.96,140.44,151,240.02,151,3/18/2025,,,,,
989.002028176755,RBC,0000001100,0,0,0,1,0,0,252.07,257.07,307.24,314,352.56,314,3/18/2025,,,,,
989.002028176756,SCN,0000001000,0,0,0,0,0,1,98,101,104,115,215,115,3/18/2025,,,,,
989.002028176757,RBT,0000001000,0,1,0,0,0,0,342.46,346.37,369.66,375,394.67,375,3/18/2025,,,,,
989.002028176758,RBT,0000001100,0,1,0,0,0,0,89.05,96.03,194.67,204,276.61,204,3/18/2025,,,,,
989.002028176759,SCN,0000001000,0,0,0,0,0,1,69,71,73,85,194,85,3/18/2025,,,,,
989.002028176760,LOC,0000001000,1,0,0,0,0,0,114.25,120.92,212.07,221,288.35,221,3/18/2025,,,,,
989.002028176761,LOC,0000001101,1,0,0,0,0,0,72.75,79.92,183.42,193,273,193,3/18/2025,,,,,
989.002028176762,LOC,0000000011,1,0,0,0,0,0,290.58,295.11,333.83,339.99,346,346,11/3/2025,,,,,
989.002028176763,SCN,0000001000,0,0,0,0,0,1,76,78,80,92,199,92,3/18/2025,,,,,
989.002028176764,RBC,0000001100,0,0,0,1,0,0,225.39,230.72,288.82,296,340.13,296,3/18/2025,,,,,
989.002028176765,LOC,0000001101,1,0,0,0,0,0,99.43,106.28,201.84,211,289,211,3/18/2025,,,,,
989.002028176766,RBT,0000001100,0,1,0,0,0,0,119.83,122.94,126.11,137,230.35,137,3/18/2025,,,,,
989.002028176767,RBT,0000001100,0,1,0,0,0,0,314.31,318.56,350.22,356,381.55,356,3/18/2025,,,,,
989.002028176768,RBT,0000001000,0,1,0,0,0,0,101.21,103.91,106.67,118,217.24,118,3/18/2025,,,,,
989.002028176769,SCN,0000000001,0,0,0,0,0,1,102,105,108,119,130,130,11/6/2025,,,,,
989.002028176770,RBT,0000000001,0,1,0,0,0,0,72.2,79.38,183.04,192.63,202,202,11/6/2025,,,,,
989.002028176772,LOC,0000000001,1,0,0,0,0,0,111.63,118.33,210.26,219.23,228,228,11/6/2025,,,,,
989.002028176773,LOC,0000000001,1,0,0,0,0,0,88.88,95.86,194.55,203.88,213,213,11/6/2025,,,,,
989.002028176774,SCN,0000000001,0,0,0,0,0,1,83,85,88,100,111,111,11/6/2025,,,,,
989.002028176775,RBT,0000000001,0,1,0,0,0,0,84.33,91.36,191.41,200.81,210,210,11/6/2025,,,,,
989.002028176777,LOC,0000000001,1,0,0,0,0,0,182.91,188.74,259.48,267.33,275,275,11/6/2025,,,,,
989.002028176778,SCN,0000000001,0,0,0,0,0,1,75,77,79,91,103,103,11/6/2025,,,,,
989.002028176779,SCN,0000000001,0,0,0,0,0,1,69,71,73,85,97,97,11/6/2025,,,,,
989.002028176780,LOC,0000000001,1,0,0,0,0,0,135.24,138.68,142.19,152.72,163,163,11/6/2025,,,,,
989.002028176782,SCN,0000000001,0,0,0,0,0,1,86,88,91,103,114,114,11/6/2025,,,,,
989.002028176783,RBT,0000000001,0,1,0,0,0,0,43.39,50.91,163.14,173.18,183,183,11/6/2025,,,,,
989.002028176784,RBT,0000000001,0,1,0,0,0,0,137.24,140.73,144.29,154.76,165,165,11/6/2025,,,,,
989.002028176786,RBT,0000000001,0,1,0,0,0,0,139.25,142.78,146.38,156.81,167,167,11/6/2025,,,,,
989.002028176787,SCN,0000000001,0,0,0,0,0,1,100,103,106,117,128,128,11/6/2025,,,,,
989.002028176788,SCN,0000000001,0,0,0,0,0,1,107,110,113,124,135,135,11/6/2025,,,,,
989.002028176789,LOC,0000000001,1,0,0,0,0,0,101.14,103.83,106.59,117.92,129,129,11/6/2025,,,,,
989.002028176790,SCN,0000000001,0,0,0,0,0,1,68,70,72,84,96,96,11/6/2025,,,,,
989.002028176792,SCN,0000000001,0,0,0,0,0,1,76,78,80,92,104,104,11/6/2025,,,,,
989.002028176793,LOC,0000000001,1,0,0,0,0,0,111.17,114.08,117.06,128.16,139,139,11/6/2025,,,,,
989.002028176796,RBT,0000000001,0,1,0,0,0,0,110.16,113.06,116.01,127.13,138,138,11/6/2025,,,,,
989.002028176797,LOC,0000000001,1,0,0,0,0,0,150.28,154.05,157.9,168.07,178,178,11/6/2025,,,,,
989.002028176798,LOC,0000000001,1,0,0,0,0,0,175.32,181.25,254.25,262.21,270,270,11/6/2025,,,,,
989.002028176799,SCN,0000000001,0,0,0,0,0,1,95,98,100,112,123,123,11/6/2025,,,,,
989.002028176801,SCN,0000000001,0,0,0,0,0,1,87,89,92,104,115,115,11/6/2025,,,,,
989.002028176802,LOC,0000000001,1,0,0,0,0,0,85.85,92.86,192.46,201.84,211,211,11/6/2025,,,,,
989.002028176803,LOC,0000000001,1,0,0,0,0,0,184.42,190.24,260.53,268.35,276,276,11/6/2025,,,,,
989.002028176806,LOC,0000000001,1,0,0,0,0,0,81.3,88.37,189.32,198.77,208,208,11/6/2025,,,,,
989.002028176807,LOC,0000000001,1,0,0,0,0,0,149.28,153.03,156.85,167.04,177,177,11/6/2025,,,,,
989.002028176809,LOC,0000000001,1,0,0,0,0,0,105.56,112.34,206.07,215.14,224,224,11/6/2025,,,,,
989.002028176811,RBC,0000000001,0,0,0,1,0,0,270.86,275.64,320.22,326.68,333,333,11/6/2025,,,,,
989.002028176812,SCN,0000000001,0,0,0,0,0,1,89,92,94,106,117,117,11/6/2025,,,,,
989.002028176813,LOC,0000000001,1,0,0,0,0,0,105.56,112.34,206.07,215.14,224,224,11/6/2025,,,,,
989.002028176815,SCN,0000000001,0,0,0,0,0,1,80,82,85,96,108,108,11/6/2025,,,,,
989.002028176816,RBT,0000000001,0,1,0,0,0,0,149.28,153.03,156.85,167.04,177,177,11/6/2025,,,,,
989.002028176817,SCN,0000000001,0,0,0,0,0,1,67,69,71,83,95,95,11/6/2025,,,,,
989.002028176819,RBC,0000000001,0,0,0,1,0,0,292.09,296.61,334.88,341.01,347,347,11/6/2025,,,,,
989.002028176821,RBT,0000000001,0,1,0,0,0,0,115.18,118.18,121.25,132.25,143,143,11/6/2025,,,,,
989.002028176822,SCN,0000000001,0,0,0,0,0,1,95,98,100,112,123,123,11/6/2025,,,,,
989.002028176823,LOC,0000000001,1,0,0,0,0,0,92.11,94.61,97.16,108.71,120,120,11/6/2025,,,,,
989.002028176824,LOC,0000000001,1,0,0,0,0,0,298.16,302.6,339.07,345.1,351,351,11/6/2025,,,,,
989.002028176825,LOC,0000000001,1,0,0,0,0,0,125.21,128.43,131.72,142.48,153,153,11/6/2025,,,,,
989.002028176826,LOC,0000000001,1,0,0,0,0,0,112.17,115.11,118.11,129.18,140,140,11/6/2025,,,,,
989.002028176827,RBT,0000000001,0,1,0,0,0,0,100.13,102.81,105.54,116.9,128,128,11/6/2025,,,,,
989.002028176830,RBT,0000000001,0,1,0,0,0,0,115.18,118.18,121.25,132.25,143,143,11/6/2025,,,,,
989.002028176831,LOC,0000000001,1,0,0,0,0,0,314.84,319.08,350.59,356.36,362,362,11/6/2025,,,,,
989.002028176832,LOC,0000000001,1,0,0,0,0,0,97.98,104.85,200.84,210.02,219,219,11/6/2025,,,,,
989.002028176833,LOC,0000000001,1,0,0,0,0,0,64.62,71.89,177.8,187.51,197,197,11/6/2025,,,,,
989.002028176834,LOC,0000000001,1,0,0,0,0,0,144.27,147.9,151.62,161.93,172,172,11/6/2025,,,,,
989.002028176835,LOC,0000000001,1,0,0,0,0,0,55.52,62.9,171.52,181.37,191,191,11/6/2025,,,,,
989.002028176836,LOC,0000000001,1,0,0,0,0,0,139.25,142.78,146.38,156.81,167,167,11/6/2025,,,,,
989.002028176840,LOC,0000000001,1,0,0,0,0,0,373.98,377.51,391.43,396.27,401,401,11/6/2025,,,,,
989.002028176842,LOC,0000000001,1,0,0,0,0,0,63.1,70.39,176.75,186.49,196,196,11/6/2025,,,,,
989.002028176843,LOC,0000000001,1,0,0,0,0,0,38.84,46.42,160,170.11,180,180,11/6/2025,,,,,
989.002028176844,LOC,0000000001,1,0,0,0,0,0,134.24,137.65,141.15,151.69,162,162,11/6/2025,,,,,
989.002028176845,RBT,0000000001,0,1,0,0,0,0,199.59,205.22,271,278.59,286,286,11/6/2025,,,,,
989.002028176848,RBT,0000000001,0,1,0,0,0,0,131.23,134.58,138.01,148.62,159,159,11/6/2025,,,,,
989.002028176849,RBC,0000000001,0,0,0,1,0,0,240.53,245.67,299.28,306.22,313,313,11/6/2025,,,,,
989.002028176850,LOC,0000000001,1,0,0,0,0,0,78.27,85.37,187.22,196.72,206,206,11/6/2025,,,,,
989.002028176851,RBT,0000000001,0,1,0,0,0,0,46.42,53.91,165.23,175.23,185,185,11/6/2025,,,,,
989.002028176852,LOC,0000000001,1,0,0,0,0,0,364.89,368.52,385.15,390.13,395,395,11/6/2025,,,,,
989.002028176853,LOC,0000000001,1,0,0,0,0,0,152.58,158.78,238.54,246.86,255,255,11/6/2025,,,,,
989.002028176854,SCN,0000000001,0,0,0,0,0,1,103,106,109,120,131,131,11/6/2025,,,,,
989.002028176855,LOC,0000000001,1,0,0,0,0,0,133.23,136.63,140.1,150.67,161,161,11/6/2025,,,,,
989.002028176856,LOC,0000000001,1,0,0,0,0,0,147.27,150.98,154.76,165,175,175,11/6/2025,,,,,
989.002028176857,LOC,0000000001,1,0,0,0,0,0,363.37,367.02,384.1,389.11,394,394,11/6/2025,,,,,
989.002028176858,LOC,0000000001,1,0,0,0,0,0,149.28,153.03,156.85,167.04,177,177,11/6/2025,,,,,
989.002028176859,LOC,0000000001,1,0,0,0,0,0,366.4,370.02,386.19,391.15,396,396,11/6/2025,,,,,
989.002028176861,LOC,0000000001,1,0,0,0,0,0,76.75,83.87,186.18,195.7,205,205,11/6/2025,,,,,
989.002028176862,SCN,0000000001,0,0,0,0,0,1,100,103,106,117,128,128,11/6/2025,,,,,
989.002028176863,RBT,0000000001,0,1,0,0,0,0,109.16,112.03,114.97,126.11,137,137,11/6/2025,,,,,
989.002028176864,SCN,0000000001,0,0,0,0,0,1,67,69,71,83,95,95,11/6/2025,,,,,
989.002028176865,SCN,0000000001,0,0,0,0,0,1,89,92,94,106,117,117,11/6/2025,,,,,
989.002028176866,LOC,0000000001,1,0,0,0,0,0,104.15,106.91,109.73,120.99,132,132,11/6/2025,,,,,
989.002028176869,LOC,0000001111,1,0,0,0,0,0,75.72,82.85,185.46,195,268,195,3/18/2025,,,,,
989.002028176870,RBT,0000001100,0,1,0,0,0,0,123.75,126.94,130.2,141,233.12,141,3/18/2025,,,,,
989.002028176871,LOC,0000010001,1,0,0,0,0,0,38.84,46.42,160,170.12,238,160,11/5/2024,,,,,
989.002028176872,RBC,0000010000,0,0,0,1,0,0,222.76,228.11,287,294.22,338.9,287,11/5/2024,,,,,
989.002028176873,LOC,0000001100,1,0,0,0,0,0,112.97,115.93,118.95,130,225.52,130,3/18/2025,,,,,
989.002028176874,LOC,0000010000,1,0,0,0,0,0,62.01,69.31,176,185.75,264.01,176,11/5/2024,,,,,
989.002028176875,LOC,0000010000,1,0,0,0,0,0,493.56,495.64,474,476.96,465.06,474,11/5/2024,,,,,
989.002028176876,SCN,0000010000,0,0,0,0,0,1,82,89,91,103,207,91,11/5/2024,,,,,
989.002028176877,SCN,0000010000,0,0,0,0,0,1,90,97,100,111,213,100,11/5/2024,,,,,
989.002028176878,LOC,0000001000,1,0,0,0,0,0,56.45,63.82,172.16,182,261.42,182,3/18/2025,,,,,
989.002028176879,RBT,0000001100,0,1,0,0,0,0,195.75,201.44,268.35,276,326.32,276,3/18/2025,,,,,
989.002028176880,RBT,0000010000,0,1,0,0,0,0,219.86,225.25,285,292.27,337.55,285,11/5/2024,,,,,
989.002028176881,RBT,0000001000,0,1,0,0,0,0,145.32,148.98,152.72,163,248.31,163,3/18/2025,,,,,
989.002028176882,RBT,0000001000,0,1,0,0,0,0,122.77,125.94,129.18,140,232.43,140,3/18/2025,,,,,
989.002028176883,RBT,0000001000,0,1,0,0,0,0,132.58,135.96,139.41,150,239.33,150,3/18/2025,,,,,
989.002028176884,LOC,0000011000,1,0,0,0,0,0,79.39,86.48,188,193,269.02,193,11/5/2024,,,,,
989.002028176885,LOC,0000010100,1,0,0,0,0,0,123.12,129.68,133,138,231.05,133,11/5/2024,,,,,
989.002028176886,SCN,0000010000,0,0,0,0,0,1,68,75,77,89,197,77,11/5/2024,,,,,
989.002028176887,SCN,0000001000,0,0,0,0,0,1,78.67,80.88,83.13,95,201.36,95,3/18/2025,,,,,
989.002028176888,LOC,0000001010,1,0,0,0,0,0,135.52,138.96,142.48,153,256,153,3/18/2025,,,,,
989.002028176889,LOC,0000010000,1,0,0,0,0,0,283.58,288.2,329,335.26,367.24,329,11/5/2024,,,,,
989.002028176890,LOC,0000010000,1,0,0,0,0,0,136,142.4,146,156.44,243.77,146,11/5/2024,,,,,
989.002028176891,RBT,0000010000,0,1,0,0,0,0,134.02,140.45,144,154.48,242.42,144,11/5/2024,,,,,
989.002028176892,SCN,0000001000,0,0,0,0,0,1,83,85,87,99,204,99,3/18/2025,,,,,
989.002028176893,LOC,0000001000,1,0,0,0,0,0,151.2,154.99,158.86,169,252.45,169,3/18/2025,,,,,
989.002028176894,RBC,0000010000,0,0,0,1,0,0,202.48,208.08,273,280.54,329.46,273,11/5/2024,,,,,
989.002028176895,SCN,0000001000,0,0,0,0,0,1,76,78,80,92,199,92,3/18/2025,,,,,
989.002028176896,LOC,0000001000,1,0,0,0,0,0,428.42,431.28,429.02,433,434.71,433,3/18/2025,,,,,
989.002028176897,RBT,0000010000,0,1,0,0,0,0,211.17,216.67,279,286.4,333.5,279,11/5/2024,,,,,
989.002028176898,LOC,0000001000,1,0,0,0,0,0,88.47,90.89,93.36,105,208.26,105,3/18/2025,,,,,
989.002028176899,RBT,0000001000,0,1,0,0,0,0,111.99,114.93,117.92,129,224.83,129,3/18/2025,,,,,
989.002028176900,SCN,0000010000,0,0,0,0,0,1,69,76,78,90,198,78,11/5/2024,,,,,
989.002028176901,LOC,0000001000,1,0,0,0,0,0,321.72,325.88,355.34,361,385,361,3/18/2025,,,,,
989.002028176902,LOC,0000010000,1,0,0,0,0,0,37.39,44.99,159,169.14,252.54,159,11/5/2024,,,,,
989.002028176903,RBT,0000001000,0,1,0,0,0,0,83.57,85.88,88.25,100,204.81,100,3/18/2025,,,,,
989.002028176904,RBT,0000010000,0,1,0,0,0,0,115.19,121.85,125,135.92,229.61,125,11/5/2024,,,,,
989.002028176905,RBT,0000001000,0,1,0,0,0,0,109.05,111.92,114.85,126,222.76,126,3/18/2025,,,,,
989.002028176906,RBT,0000010000,0,1,0,0,0,0,122.13,128.7,132,142.76,234.33,132,11/5/2024,,,,,
989.002028176907,LOC,0000001000,1,0,0,0,0,0,90.54,97.49,195.7,205,277.3,205,3/18/2025,,,,,
989.002028176908,SCN,0000001100,0,0,0,0,0,1,102,105,108,119,218,119,3/18/2025,,,,,
989.002028176909,LOC,0000001010,1,0,0,0,0,0,69.79,77,181.37,191,275,191,3/18/2025,,,,,
989.002028176910,LOC,0000010000,1,0,0,0,0,0,296.61,301.07,338,344.06,373.31,338,11/5/2024,,,,,
989.002028176912,SCN,0000000001,0,0,0,0,0,1,67,69,71,83,95,95,11/6/2025,,,,,
989.002028176914,SCN,0000001000,0,0,0,0,0,1,74,76,78,90,198,90,3/18/2025,,,,,
989.002028176915,LOC,0000001000,1,0,0,0,0,0,149.24,152.98,156.81,167,251.07,167,3/18/2025,,,,,
989.002028176916,RBT,0000001000,0,1,0,0,0,0,89.45,91.89,94.39,106,208.95,106,3/18/2025,,,,,
989.002028176917,RBC,0000010000,0,0,0,1,0,0,247.37,252.43,304,310.83,350.37,304,11/5/2024,,,,,
989.002028176918,LOC,0000010000,1,0,0,0,0,0,409.57,412.66,416,420.28,425.93,416,11/5/2024,,,,,
989.002028176919,SCN,0000010000,0,0,0,0,0,1,102,109,112,123,221,112,11/5/2024,,,,,
989.002028176920,SCN,0000001000,0,0,0,0,0,1,73,75,77,89,197,89,3/18/2025,,,,,
989.002028176921,RBT,0000010000,0,1,0,0,0,0,136,142.4,146,156.44,243.77,146,11/5/2024,,,,,
989.002028176922,LOC,0000001000,1,0,0,0,0,0,72.75,79.92,183.42,193,269.02,193,3/18/2025,,,,,
989.002028176923,RBT,0000011000,0,1,0,0,0,0,109.25,115.98,119,126,222.76,119,11/5/2024,,,,,
989.002028176924,RBT,0000001000,0,1,0,0,0,0,99.25,101.91,104.62,116,215.86,116,3/18/2025,,,,,
989.002028176925,RBT,0000010000,0,1,0,0,0,0,111.23,117.94,121,132.01,226.91,121,11/5/2024,,,,,
989.002028176926,LOC,0000010000,1,0,0,0,0,0,151.8,158.01,238,246.34,305.84,238,11/5/2024,,,,,
989.002028176927,LOC,0000010000,1,0,0,0,0,0,44.64,52.15,164,174.03,255.92,164,11/5/2024,,,,,
989.002028176928,LOC,0000011000,1,0,0,0,0,0,54.77,62.16,171,178,258.66,171,11/5/2024,,,,,
989.002028176929,LOC,0000010000,1,0,0,0,0,0,109.8,116.52,209,218,286.28,209,11/5/2024,,,,,
989.002028176930,SCN,0000001000,0,0,0,0,0,1,108,111,114,125,222,125,3/18/2025,,,,,
989.002028176932,RBT,0000010000,0,1,0,0,0,0,135.01,141.42,145,155.46,243.1,145,11/5/2024,,,,,
989.002028176933,RBT,0000010000,0,1,0,0,0,0,115.19,121.85,125,135.92,229.61,125,11/5/2024,,,,,
989.002028176934,SCN,0000010000,0,0,0,0,0,1,70,77,79,91,199,79,11/5/2024,,,,,
989.002028176935,RBT,0000010000,0,1,0,0,0,0,121.14,127.72,131,141.78,233.65,131,11/5/2024,,,,,
989.002028176936,RBC,0000010000,0,0,0,1,0,0,193.79,199.5,267,274.68,325.41,267,11/5/2024,,,,,
989.002028176937,SCN,0000001000,0,0,0,0,0,1,97,100,103,114,214,114,3/18/2025,,,,,
989.002028176938,LOC,0000001000,1,0,0,0,0,0,92.39,94.9,97.46,109,211.02,109,3/18/2025,,,,,
989.002028176939,LOC,0000010000,1,0,0,0,0,0,56.22,63.59,172,181.84,261.31,172,11/5/2024,,,,,
989.002028176940,LOC,0000001000,1,0,0,0,0,0,38.67,46.25,159.88,170,253.14,170,3/18/2025,,,,,
989.002028176941,LOC,0000001000,1,0,0,0,0,0,136.5,139.96,143.51,154,242.09,154,3/18/2025,,,,,
989.002028176942,RBT,0000001000,0,1,0,0,0,0,109.05,111.92,114.85,126,222.76,126,3/18/2025,,,,,
989.002028176944,LOC,0000001011,1,0,0,0,0,0,138.46,141.97,145.55,156,245,156,3/18/2025,,,,,
989.002028176945,LOC,0000010000,1,0,0,0,0,0,37.39,44.99,159,169.14,252.54,159,11/5/2024,,,,,
989.002028176946,RBC,0000010000,0,0,0,1,0,0,256.06,261.02,310,316.7,354.42,310,11/5/2024,,,,,
989.002028176947,LOC,0000010010,1,0,0,0,0,0,505.14,507.08,482,484.78,491,482,11/5/2024,,,,,
989.002028176948,RBT,0000010000,0,1,0,0,0,0,136.99,143.38,147,157.41,244.45,147,11/5/2024,,,,,
989.002028176949,RBT,0000001001,0,1,0,0,0,0,116.89,119.93,123.04,134,260,134,3/18/2025,,,,,
989.002028176950,RBT,0000001100,0,1,0,0,0,0,119.83,122.94,126.11,137,230.35,137,3/18/2025,,,,,
989.002028176951,SCN,0000001000,0,0,0,0,0,1,102,105,108,119,218,119,3/18/2025,,,,,
989.002028176952,RBT,0000001011,0,1,0,0,0,0,78.67,80.88,83.13,95,223,95,3/18/2025,,,,,
989.002028176953,SCN,0000001000,0,0,0,0,0,1,97,100,103,114,214,114,3/18/2025,,,,,
989.002028176954,SCN,0000010000,0,0,0,0,0,1,111,118,121,132,227,121,11/5/2024,,,,,
989.002028176955,SCN,0000010000,0,0,0,0,0,1,87,94,97,109,211,97,11/5/2024,,,,,
989.002028176956,LOC,0000011001,1,0,0,0,0,0,109.8,116.52,209,213,298,209,11/5/2024,,,,,
989.002028176957,RBT,0000010000,0,1,0,0,0,0,130.05,136.53,140,150.57,239.73,140,11/5/2024,,,,,
989.002028176958,RBT,0000001000,0,1,0,0,0,0,124.73,127.95,131.23,142,233.81,142,3/18/2025,,,,,
989.002028176959,SCN,0000010000,0,0,0,0,0,1,98,105,108,119,218,108,11/5/2024,,,,,
989.002028176960,RBT,0000001000,0,1,0,0,0,0,108.07,110.92,113.83,125,222.07,125,3/18/2025,,,,,
989.002028176961,LOC,0000001000,1,0,0,0,0,0,146.3,149.98,153.74,164,249,164,3/18/2025,,,,,
989.002028176962,SCN,0000001000,0,0,0,0,0,1,75,77,79,91,199,91,3/18/2025,,,,,
989.002028176963,SCN,0000001000,0,0,0,0,0,1,100,103,106,117,217,117,3/18/2025,,,,,
989.002028176964,RBT,0000001000,0,1,0,0,0,0,107.09,109.92,112.81,124,221.38,124,3/18/2025,,,,,
989.002028176965,RBT,0000001100,0,1,0,0,0,0,106.11,108.92,111.78,123,220.69,123,3/18/2025,,,,,
989.002028176966,LOC,0000000100,1,0,0,0,0,0,59.42,66.75,174.21,184,262.8,184,3/20/2025,,,,,
989.002028176967,SCN,0000001000,0,0,0,0,0,1,94,97,100,111,212,111,3/18/2025,,,,,
989.002028176968,RBT,0000010000,0,1,0,0,0,0,121.14,127.72,131,141.78,233.65,131,11/5/2024,,,,,
989.002028176969,RBT,0000000100,0,1,0,0,0,0,112.97,115.93,118.95,130,225.52,130,3/20/2025,,,,,
989.002028176970,LOC,0000000010,1,0,0,0,0,0,361.85,365.52,383.05,388.08,393,393,11/3/2025,,,,,
989.002028176971,RBT,0000000010,0,1,0,0,0,0,292.09,296.61,334.88,341.01,347,347,11/3/2025,,,,,
989.002028176972,SCN,0000000100,0,0,0,0,0,1,95,98,101,112,213,112,3/20/2025,,,,,
989.002028176973,SCN,0000001000,0,0,0,0,0,1,89,92,94,106,209,106,3/18/2025,,,,,
989.002028176974,SCN,0000000100,0,0,0,0,0,1,101,104,107,118,217,118,3/20/2025,,,,,
989.002028176975,SCN,0000000100,0,0,0,0,0,1,103,106,109,120,219,120,3/20/2025,,,,,
989.002028176976,RBT,0000000100,0,1,0,0,0,0,49.04,56.5,167.04,177,257.97,177,3/20/2025,,,,,
989.002028176977,SCN,0000000100,0,0,0,0,0,1,82,84,86,98,203,98,3/20/2025,,,,,
989.002028176978,RBC,0000001100,0,0,0,1,0,0,201.68,207.29,272.45,280,329.08,280,3/18/2025,,,,,
